"PAMn"	"VFSCi"
0.798078488845465	0
0.788145253216089	0
0.78098029636867	0
0.776909298159909	0
0.775606578733105	0
0.780654616511969	0
0.786679693860935	0
0.793681810780003	0
0.798729848558867	0
0.816153720892363	0
0.83032079465885	0
0.841068229929979	0
0.85279270477121	0
0.851001465559355	0
0.848396026705748	0
0.84513922813874	0
0.841068229929979	0
0.836183032079466	0
0.824132877381534	0
0.815339521250611	0
0.809640123758346	0
0.804592085979482	0
0.810942843185149	0
0.817619280247517	0
0.824458557238235	0
0.828529555446996	0
0.839928350431526	0
0.849535906204201	0
0.857677902621723	0
0.86419149975574	0
0.869076697606253	0
0.870867936818108	0
0.87184497638821	0
0.872007816316561	0
0.873310535743364	0
0.868099658036151	0
0.863702979970689	0
0.86028334147533	0
0.854421104054714	0
0.85670086305162	0
0.858654942191825	0
0.860120501546979	0
0.861097541117082	0
0.862400260543885	0
0.860120501546979	0
0.858492102263475	0
0.857352222765022	0
0.853606904412962	0
0.857352222765022	0
0.860120501546979	0
0.862074580687184	0
0.863377300113988	0
0.863865819899039	0
0.862725940400586	0
0.861260381045432	0
0.858980622048526	0
0.861260381045432	0
0.852141345057808	0
0.844976388210389	0
0.839439830646475	0
0.835857352222765	0
0.831623514085654	0
0.839276990718124	0
0.844813548282039	0
0.848396026705748	0
0.855235303696466	0
0.848558866634099	0
0.842208109428432	0
0.836508711936167	0
0.831297834228953	0
0.825598436736688	0
0.823807197524833	0
0.821364598599577	0
0.818433479889269	0
0.814851001465559	0
0.810942843185149	0
0.802149487054226	0
0.795147370135157	0
0.789936492427943	0
0.78488845464908	0
0.785702654290832	0
0.787331053574337	0
0.789610812571243	0
0.792704771209901	0
0.79628724963361	0
0.801660967269174	0
0.80736036476144	0
0.813385442110406	0
0.813222602182055	0
0.827552515876893	0
0.839114150789774	0
0.847744666992347	0
0.853444064484612	0
0.859306301905227	0
0.852304184986159	0
0.845464907995441	0
0.838788470933073	0
0.832274873799056	0
0.82624979645009	0
0.817944960104218	0
0.810942843185149	0
0.805080605764533	0
0.802312326982576	0
0.79628724963361	0
0.7923790913532	0
0.790750692069696	0
0.791402051783097	0
0.791564891711448	0
0.805569125549585	0
0.817293600390816	0
0.826901156163491	0
0.839276990718124	0
0.839276990718124	0
0.839114150789774	0
0.838788470933073	0
0.838462791076372	0
0.838299951148021	0
0.837485751506269	0
0.836671551864517	0
0.835857352222765	0
0.835205992509363	0
0.834554632795962	0
0.834554632795962	0
0.834228952939261	0
0.833577593225859	0
0.836183032079466	0
0.828529555446996	0
0.823481517668132	0
0.820876078814525	0
0.808500244259893	0
0.823644357596483	0
0.836671551864517	0
0.847418987135646	0
0.856212343266569	0
0.86419149975574	0
0.865982738967595	0
0.866796938609347	0
0.866634098680997	0
0.865331379254193	0
0.863865819899039	0
0.856375183194919	0
0.849861586060902	0
0.844487868425338	0
0.840742550073278	0
0.836671551864517	0
0.83390327308256	0
0.832437713727406	0
0.832274873799056	0
0.829832274873799	0
0.840091190359876	0
0.848233186777398	0
0.854095424198013	0
0.857677902621723	0
0.859143461976877	0
0.855723823481518	0
0.851327145416056	0
0.845953427780492	0
0.841231069858329	0
0.831949193942355	0
0.82250447809803	0
0.812896922325354	0
0.803126526624328	0
0.798241328773815	0
0.778049177658362	0
0.761928024751669	0
0.750040709982088	0
0.742387233349617	0
0.737176355642404	0
0.747760950985182	0
0.757368506757857	0
0.766324702817131	0
0.774141019377952	0
0.781631656082071	0
0.787982413287738	0
0.793681810780003	0
0.798241328773815	0
0.801823807197525	0
0.805080605764533	0
0.80736036476144	0
0.808500244259893	0
0.808500244259893	0
0.808337404331542	0
0.801009607555773	0
0.794984530206807	0
0.790587852141345	0
0.779840416870217	0
0.787005373717636	0
0.7923790913532	0
0.79612440970526	0
0.797915648917115	0
0.803126526624328	0
0.793193290994952	0
0.78488845464908	0
