"PAMn"	"VFSCd"
0.721902017291066	0.159077809798271
0.720749279538905	0.173487031700288
0.719884726224784	0.196829971181556
0.721613832853026	0.188760806916427
0.71671469740634	0.182708933717579
0.714409221902017	0.178097982708934
0.714697406340058	0.173198847262248
0.717291066282421	0.17521613832853
0.730835734870317	0.176945244956772
0.740922190201729	0.178386167146974
0.752737752161383	0.180115273775216
0.746685878962536	0.180115273775216
0.74178674351585	0.181268011527377
0.738328530259366	0.179827089337176
0.736599423631124	0.189625360230547
0.735158501440922	0.197118155619597
0.735446685878962	0.202305475504323
0.732564841498559	0.205475504322766
0.745244956772334	0.205763688760807
0.755619596541787	0.204322766570605
0.763400576368876	0.20835734870317
0.768876080691643	0.192219020172911
0.769452449567723	0.180115273775216
0.769164265129683	0.172046109510086
0.767146974063401	0.165706051873199
0.765706051873199	0.180403458213256
0.763112391930836	0.189337175792507
0.75878962536023	0.207204610951009
0.755043227665706	0.184726224783862
0.740057636887608	0.16628242074928
0.728530259365994	0.152161383285303
0.715850144092219	0.14149855907781
0.717579250720461	0.136887608069164
0.719884726224784	0.135446685878963
0.723054755043228	0.129394812680115
0.72536023054755	0.142939481268012
0.73342939481268	0.155331412103746
0.740345821325648	0.16657060518732
0.746109510086455	0.175504322766571
0.748703170028818	0.186743515850144
0.75014409221902	0.195389048991354
0.750432276657061	0.198847262247839
0.751296829971182	0.203746397694525
0.745533141210375	0.204899135446686
0.740922190201729	0.202305475504323
0.733717579250721	0.204899135446686
0.735158501440922	0.176368876080692
0.735734870317003	0.154466858789625
0.735734870317003	0.138616714697406
0.733717579250721	0.128530259365994
0.735446685878962	0.137463976945245
0.734870317002882	0.143804034582133
0.732276657060519	0.147838616714697
0.727665706051873	0.148414985590778
0.720749279538905	0.146397694524496
0.711815561959654	0.14207492795389
0.709510086455332	0.137752161383285
0.686167146974063	0.121613832853026
0.665706051873199	0.107492795389049
0.647838616714697	0.0971181556195967
0.630259365994236	0.0853025936599424
0.623342939481268	0.0760806916426513
0.6164265129683	0.0697406340057637
0.609221902017291	0.0642651296829972
0.602017291066282	0.0668587896253602
0.594524495677233	0.0706051873198848
0.587031700288185	0.075792507204611
0.584149855907781	0.0804034582132565
0.570893371757925	0.0936599423631124
0.560806916426513	0.104034582132565
0.553890489913545	0.120461095100865
0.54956772334294	0.115561959654179
0.548414985590778	0.112680115273775
0.55014409221902	0.111815561959654
0.544668587896254	0.114985590778098
0.563400576368876	0.114121037463977
0.580115273775216	0.117867435158502
0.594812680115274	0.112680115273775
0.608645533141211	0.140057636887608
0.61671469740634	0.165129682997118
0.624207492795389	0.187896253602306
0.632276657060519	0.207492795389049
0.638040345821326	0.227953890489913
0.644092219020173	0.244668587896253
0.65014409221902	0.264553314121038
0.655619596541787	0.267435158501441
0.663112391930836	0.270317002881844
0.670028818443804	0.272910662824207
0.670317002881844	0.27492795389049
0.682132564841499	0.277233429394813
0.690489913544669	0.279250720461095
0.695389048991354	0.280691642651297
0.698847262247839	0.280979827089337
0.695100864553314	0.2835734870317
0.689337175792507	0.28386167146974
0.681268011527377	0.284726224783862
0.674063400576369	0.276945244956772
0.653602305475504	0.268587896253603
0.635734870317003	0.259365994236311
0.620749279538905	0.255331412103746
0.608645533141211	0.234293948126801
0.599423631123919	0.217867435158501
0.592795389048992	0.206051873198847
0.580403458213256	0.196541786743516
0.589913544668588	0.202593659942363
0.597118155619596	0.20806916426513
0.601729106628242	0.211815561959654
0.607492795389049	0.217291066282421
0.598847262247839	0.221902017291066
0.592219020172911	0.225360230547551
0.588184438040346	0.234582132564842
0.586167146974063	0.223054755043227
0.582132564841499	0.217291066282421
0.583861671469741	0.217579250720461
0.583861671469741	0.222190201729107
0.609510086455332	0.242939481268012
0.634870317002882	0.262824207492796
0.659654178674351	0.27521613832853
0.68328530259366	0.303458213256484
0.713256484149856	0.32507204610951
0.738616714697406	0.340634005763689
0.760518731988473	0.35043227665706
0.776080691642651	0.347550432276657
0.787608069164265	0.342651296829971
0.795389048991354	0.337752161383285
0.801729106628242	0.325360230547551
0.79193083573487	0.312680115273775
0.785302593659942	0.299423631123919
0.774063400576369	0.287896253602305
0.784438040345821	0.265994236311239
0.792795389048991	0.248126801152738
0.8	0.219308357348703
0.803170028818444	0.227377521613833
0.811239193083574	0.232276657060519
0.814985590778098	0.23371757925072
0.814697406340057	0.236311239193084
0.810951008645533	0.224207492795389
0.797982708933717	0.212391930835735
0.784149855907781	0.200864553314121
0.774639769452449	0.189625360230547
0.752449567723343	0.179250720461095
0.732276657060519	0.169164265129683
0.714121037463977	0.159077809798271
0.695677233429395	0.14985590778098
0.683861671469741	0.134870317002882
0.672334293948127	0.123342939481268
0.661383285302594	0.107204610951009
0.651585014409222	0.110951008645533
0.641210374639769	0.114409221902017
0.631700288184438	0.117579250720461
0.623054755043228	0.122766570605187
0.615850144092219	0.120461095100865
0.60835734870317	0.120172910662824
0.602593659942363	0.121325648414986
0.604322766570605	0.123631123919308
0.595100864553314	0.128530259365994
0.590201729106628	0.134582132564842
0.590201729106628	0.14178674351585
0.590201729106628	0.15014409221902
0.60835734870317	0.159942363112392
0.626224783861672	0.170605187319885
0.643515850144092	0.17463976945245
0.660230547550432	0.201440922190202
0.679250720461095	0.221613832853026
0.695100864553314	0.235446685878963
0.712680115273775	0.243227665706052
0.7164265129683	0.23314121037464
0.720749279538905	0.22507204610951
0.726224783861671	0.218443804034582
0.7328530259366	0.213832853025937
0.738616714697406	0.210662824207493
0.746109510086455	0.209510086455331
0.75014409221902	0.210086455331412
0.769164265129683	0.212968299711816
0.786455331412104	0.217291066282421
0.801440922190202	0.212968299711816
0.813832853025936	0.231988472622478
0.826224783861671	0.246109510086455
0.835734870317003	0.255331412103746
0.850720461095101	0.262247838616715
0.842651296829971	0.256195965417867
0.836599423631124	0.248991354466859
0.832276657060519	0.25043227665706
0.829394812680115	0.230835734870317
0.829106628242075	0.214697406340058
0.830259365994236	0.201729106628242
0.832853025936599	0.190489913544669
0.837175792507204	0.187031700288184
0.847550432276657	0.185590778097983
0.856484149855908	0.185878962536023
0.863688760806916	0.187031700288184
0.869452449567723	0.197406340057637
0.873775216138329	0.204899135446686
0.876080691642651	0.213544668587896
0.878097982708934	0.210374639769452
0.872910662824208	0.206916426512968
0.868876080691643	0.203170028818444
0.862247838616715	0.198847262247839
0.865129682997118	0.195100864553314
0.867146974063401	0.190489913544669
0.868299711815562	0.185302593659942
0.865994236311239	0.179538904899136
0.870317002881844	0.170893371757925
0.871469740634006	0.163112391930836
0.869452449567723	0.155331412103746
0.865706051873199	0.14985590778098
0.851585014409222	0.144380403458213
0.837752161383285	0.139193083573487
0.831123919308357	0.135446685878963
0.810374639769453	0.127665706051873
0.793659942363113	0.122190201729107
0.780979827089337	0.118443804034582
0.770317002881844	0.11671469740634
0.768299711815562	0.11700288184438
0.768587896253602	0.119308357348703
0.771181556195966	0.122766570605187
0.77521613832853	0.129971181556196
0.789048991354467	0.138328530259366
0.80028818443804	0.148126801152738
0.814697406340057	0.157636887608069
0.813832853025936	0.176945244956772
0.814409221902017	0.192795389048991
0.8164265129683	0.209510086455331
0.820172910662824	0.213832853025937
0.822766570605187	0.217579250720461
0.827665706051873	0.219884726224784
0.826512968299712	0.223631123919308
0.846109510086455	0.218731988472623
0.863400576368876	0.216138328530259
0.878674351585014	0.196541786743516
0.888760806916427	0.219020172910663
0.904899135446686	0.234005763688761
0.915561959654179	0.24149855907781
0.920461095100864	0.249567723342939
0.919596541786743	0.228242074927954
0.905187319884726	0.20778097982709
0.891066282420749	0.187896253602306
0.878097982708934	0.169452449567723
0.862824207492795	0.147550432276657
0.848703170028818	0.128530259365994
0.834870317002882	0.104899135446686
0.821325648414986	0.100576368876081
0.811527377521614	0.0948126801152737
0.801152737752161	0.0884726224783862
0.790489913544669	0.0829971181556197
0.778097982708934	0.0711815561959654
0.771181556195966	0.0599423631123919
0.760230547550432	0.0495677233429394
0.765129682997118	0.0406340057636889
0.724495677233429	0.0299711815561959
0.689048991354467	0.0210374639769454
0.659654178674351	0.0138328530259367
0.634293948126801	0.00835734870317
0.617867435158501	0.00518731988472622
0.606051873198847	0.00345821325648428
0.598847262247839	0.0126801152737751
0.592507204610951	0.00317002881844379
0.604610951008646	0
0.615561959654179	0.00317002881844379
0.625648414985591	0.00115273775216136
0.634582132564841	0.0389048991354467
0.644092219020173	0.0706051873198848
0.651296829971181	0.0959654178674351
0.66628242074928	0.115850144092219
0.652449567723343	0.117867435158502
0.644380403458213	0.121613832853026
0.642363112391931	0.121613832853026
0.643804034582133	0.136599423631124
0.661959654178674	0.14985590778098
0.680115273775216	0.161383285302594
0.686743515850144	0.171469740634006
0.719596541786743	0.177233429394813
0.745533141210375	0.182132564841499
0.764553314121037	0.185014409221902
0.781556195965418	0.190201729106628
0.774639769452449	0.194236311239193
0.768011527377522	0.196541786743516
0.767146974063401	0.198559077809798
0.755619596541787	0.196253602305476
0.746974063400576	0.193659942363112
0.741210374639769	0.190489913544669
0.731123919308357	0.187319884726225
0.74149855907781	0.181556195965418
0.749279538904899	0.176945244956772
0.754178674351585	0.167146974063401
0.756195965417867	0.172334293948127
0.755331412103747	0.174351585014409
0.751873198847262	0.173487031700288
0.751296829971182	0.171469740634006
0.736311239193083	0.161383285302594
0.721613832853026	0.15043227665706
0.706916426512968	0.138904899135447
0.697694524495677	0.126512968299712
0.67492795389049	0.104322766570605
0.656772334293948	0.0878962536023056
0.643804034582133	0.0685878962536024
0.634005763688761	0.07492795389049
0.635734870317003	0.0815561959654178
0.638616714697406	0.0878962536023056
0.639481268011527	0.0951008645533142
0.64985590778098	0.100576368876081
0.659654178674351	0.107204610951009
0.668876080691643	0.106916426512968
0.67521613832853	0.122766570605187
0.687896253602306	0.135734870317003
0.697406340057637	0.145821325648415
0.703458213256484	0.157636887608069
0.706051873198847	0.153890489913545
0.699135446685879	0.151585014409222
0.693659942363113	0.151008645533141
0.690489913544669	0.151296829971182
0.686743515850144	0.157060518731989
0.684726224783862	0.162536023054755
0.685302593659942	0.164553314121037
0.682420749279539	0.172622478386167
0.7	0.178674351585014
0.712680115273775	0.182708933717579
0.719884726224784	0.184149855907781
0.722766570605187	0.186455331412104
0.716138328530259	0.185878962536023
0.706628242074928	0.18299711815562
0.694236311239193	0.181556195965418
0.678962536023055	0.165417867435159
