"PAMn"	"VFSCi"
0.654692411315671	0.105972159856309
0.677144140098788	0.176470588235294
0.69690166142793	0.233497979344409
0.713515940727436	0.277503367759317
0.727436012572968	0.308486753480018
0.7413560844185	0.327795240233498
0.745397395599461	0.297709923664122
0.748091603053435	0.271216883700045
0.74898967220476	0.249214189492591
0.74898967220476	0.231252806466098
0.757970363718006	0.216883700044903
0.738661876964526	0.207004939380332
0.724741805118994	0.20071845532106
0.715761113605748	0.199371351594073
0.712168837000449	0.181859003143242
0.709025594970813	0.212842388863942
0.726088908845981	0.238886394252357
0.743601257296812	0.259991019308487
0.761113605747643	0.275707229456668
0.779074988774136	0.291423439604849
0.797036371800629	0.286035024696902
0.825325550067355	0.280646609788954
0.849124382577458	0.274809160305343
0.867534800179614	0.268971710821733
0.894476874719353	0.263134261338123
0.884598114054782	0.254602604400539
0.87651549169286	0.247418051189942
0.871127076784913	0.240682532555007
0.867534800179614	0.234845083071396
0.863942523574315	0.23170184104176
0.868881903906601	0.229007633587786
0.874270318814549	0.227211495285137
0.879658733722497	0.226313426133812
0.885496183206107	0.219577907498877
0.887741356084419	0.230354737314773
0.908396946564886	0.23753929052537
0.922317018410418	0.240682532555007
0.929950606196677	0.240233497979345
0.930848675348002	0.239784463403682
0.926807364167041	0.219128872923215
0.898069151324652	0.199820386169735
0.871127076784913	0.182308037718904
0.846879209699147	0.16614279299506
0.824427480916031	0.159407274360126
0.804220925011226	0.126627750336776
0.780871127076785	0.103726986977997
0.76246070947463	0.0911540188594522
0.74898967220476	0.088010776829816
0.714863044454423	0.075886843286933
0.738661876964526	0.140547822182308
0.757521329142344	0.193982936686125
0.770992366412214	0.235743152222721
0.77997305792546	0.266277503367759
0.79344409519533	0.290974405029187
0.780422092501122	0.26448136506511
0.767400089806915	0.242478670857656
0.753480017961383	0.224966322406825
0.738661876964526	0.211495285136956
0.735967669510552	0.201616524472384
0.704984283789852	0.202065559048047
0.679389312977099	0.203861697350696
0.659182757072295	0.207903008531657
0.643466546924113	0.213291423439605
0.625056129321958	0.219128872923215
0.63134261338123	0.23753929052537
0.638527166591828	0.253255500673552
0.646160754378087	0.265379434216435
0.654692411315671	0.284687920969915
0.658733722496632	0.279748540637629
0.678491243825775	0.275258194881006
0.694656488549618	0.271665918275707
0.707678491243826	0.268522676246071
0.718006286484059	0.26448136506511
0.72968118545128	0.26448136506511
0.720251459362371	0.26448136506511
0.713515940727436	0.26448136506511
0.709025594970813	0.264032330489448
0.706780422092501	0.268522676246071
0.708127525819488	0.261338123035474
0.703637180062865	0.257296811854513
0.70453524921419	0.255500673551863
0.711270767849124	0.25684777727885
0.697350696003592	0.255949708127526
0.744050291872474	0.277503367759317
0.786259541984733	0.295015716210148
0.823080377189044	0.308037718904356
0.854961832061069	0.324651998203862
0.885496183206107	0.322855859901212
0.901212393354288	0.319712617871576
0.914234396048496	0.315222272114953
0.925011225864392	0.309384822631343
0.933542882801976	0.311180960933992
0.943421643466547	0.290974405029187
0.937135159407274	0.273462056578356
0.933542882801976	0.259541984732825
0.931746744499327	0.248765154916929
0.932195779074989	0.234396048495734
0.933991917377638	0.242478670857656
0.949259092950157	0.248316120341266
0.960933991917378	0.252806466097889
0.969465648854962	0.255051638976201
0.973506960035923	0.253255500673552
0.976201167489897	0.257296811854513
0.97485406376291	0.257296811854513
0.970363718006287	0.253255500673552
0.961832061068702	0.244723843735968
0.966771441400988	0.241131567130669
0.931746744499327	0.199820386169735
0.900314324202964	0.165244723843736
0.872025145936237	0.137853614728334
0.846430175123485	0.117198024247867
0.821284238886394	0.100134710372699
0.806017063313875	0.103726986977997
0.792995060619668	0.109564436461607
0.781320161652447	0.117647058823529
0.771890435563538	0.127974854063763
0.753480017961383	0.137853614728334
0.76066457117198	0.164795689268073
0.764705882352941	0.188594521778177
0.766502020655591	0.209250112258644
0.764705882352941	0.226313426133812
0.77413560844185	0.240233497979345
0.748091603053435	0.25101032779524
0.726537943421644	0.258194881005837
0.709025594970813	0.262685226762461
0.695105523125281	0.286484059272564
0.687920969914684	0.259991019308487
0.678940278401437	0.238886394252357
0.675348001796138	0.223170184104176
0.677144140098788	0.212842388863942
0.685226762460709	0.20071845532106
0.691513246519982	0.211944319712618
0.733722496632241	0.224517287831163
0.770543331836551	0.23753929052537
0.80107768298159	0.251459362370903
0.835204310731927	0.262236192186798
0.844185002245173	0.292770543331836
0.85136955545577	0.31656937584194
0.856308935788056	0.33408172429277
0.859901212393354	0.378536147283341
0.87067804220925	0.347103726986978
0.854961832061069	0.321957790749888
0.843735967669511	0.302200269420745
0.836551414458913	0.288729232150876
0.833408172429277	0.274809160305343
0.832510103277952	0.281095644364616
0.842388863942524	0.290076335877863
0.854063762909744	0.301751234845083
0.867534800179614	0.315671306690615
0.867085765603951	0.323304894476875
0.902559497081275	0.367310282891783
0.933542882801976	0.401436910642119
0.958688819039066	0.425235743152223
0.978895374943871	0.453075886843287
0.998652896273013	0.437808711270768
1	0.419398293668612
1	0.398742703188145
0.998203861697351	0.374943870678042
0.995060619667714	0.357880556802874
0.993264481365065	0.308037718904356
0.976650202065559	0.26448136506511
0.964077233947014	0.226762460709475
0.954647507858105	0.194881005837449
0.925909295015716	0.164795689268073
0.949259092950157	0.155814997754827
0.96722047597665	0.147732375392905
0.979344409519533	0.140098787606646
0.986079928154468	0.133363268971711
0.996407723394702	0.1275258194881
0.978895374943871	0.12168837000449
0.960933991917378	0.117198024247867
0.942523574315222	0.114054782218231
0.923215087561742	0.101032779524023
0.908396946564886	0.111809609339919
0.881454872025146	0.120341266277503
0.856757970363718	0.125729681185451
0.834755276156264	0.128872923215087
0.81454872025146	0.152222721149529
0.798383475527616	0.124382577458464
0.780871127076785	0.103277952402335
0.766502020655591	0.088010776829816
0.755276156264032	0.0785810507409071
0.747642568477773	0.0511899416255052
0.739559946115851	0.0839694656488549
0.750336775931747	0.111809609339919
0.759317467444993	0.13515940727436
0.766502020655591	0.153569824876515
0.771890435563538	0.173327346205658
0.776380781320162	0.17377638078132
0.774584643017513	0.172878311629996
0.772788504714863	0.170184104176022
0.770094297260889	0.16614279299506
0.766951055231253	0.169735069600359
0.765603951504266	0.147732375392905
0.750336775931747	0.130669061517737
0.739559946115851	0.118096093399192
0.734171531207903	0.11001347103727
0.733273462056578	0.0942972608890885
0.737314773237539	0.121239335428828
0.76246070947463	0.14099685675797
0.784014369106421	0.154018859452178
0.801975752132914	0.16030534351145
0.821733273462057	0.163897620116749
0.825774584643018	0.131567130669062
0.828917826672654	0.10417602155366
0.831162999550966	0.0821733273462056
0.83206106870229	0.0493938033228559
0.837449483610238	0.0556802873821282
0.827570722945667	0.0610687022900763
0.819937135159407	0.0664571171980241
0.814099685675797	0.0713964975303097
0.810956443646161	0.0696003592276604
0.803322855859901	0.0808262236192186
0.816793893129771	0.0889088459811404
0.827121688370004	0.093848226313426
0.834306241580602	0.0960933991917378
0.838347552761563	0.109115401885945
0.839245621912887	0.0848675348001797
0.836102379883251	0.0655590480466997
0.830264930399641	0.0507409070498426
0.821733273462057	0.0404131118096093
0.810507409070498	0.02514593623709
0.799730579254603	0.0395150426582845
0.771890435563538	0.0525370453524919
0.746744499326448	0.0642119443197126
0.723843735967669	0.0754378087112708
0.704086214638527	0.0875617422541534
0.687471935339021	0.0929501571621015
0.667714414009879	0.0987876066457115
0.652896273013022	0.105074090704984
0.642568477772788	0.111360574764257
0.636731028289178	0.114503816793893
0.633587786259542	0.127974854063763
0.65244723843736	0.139200718455321
0.667714414009879	0.148181409968567
0.680287382128424	0.154916928603502
0.696003592276605	0.16030534351145
0.694656488549618	0.158958239784463
0.691962281095644	0.157162101481814
0.688819039066008	0.154018859452178
0.685226762460709	0.149977548271217
0.693758419398294	0.14863044454423
0.673102828917827	0.131118096093399
0.657386618769645	0.118096093399192
0.646160754378087	0.109564436461607
0.640323304894477	0.105523125280647
0.623259991019308	0.10417602155366
0.647507858105074	0.120341266277503
0.668612483161204	0.135608441850022
0.687022900763359	0.149528513695555
0.701841041760215	0.157611136057476
0.715761113605748	0.17377638078132
0.720251459362371	0.18724741805119
0.723394701392007	0.198024247867086
0.724741805118994	0.206106870229008
0.724741805118994	0.217781769196228
0.727885047148631	0.211944319712618
0.712617871576111	0.206106870229008
0.700493938033229	0.20071845532106
