"PAMn"	"VFSCi"
0.79486463857103	0
0.795841473625454	0
0.795981021490371	0
0.795422830030701	0
0.796957856544795	0
0.786073123081217	0
0.778258442645828	0
0.773513815238627	0
0.77211833658945	0
0.772397432319286	0
0.784398548702205	0
0.795981021490371	0
0.807284398548702	0
0.818308679877198	0
0.829053865475858	0
0.841334077588613	0
0.852358358917109	0
0.862126709461345	0
0.869243650572146	0
0.878453809656712	0
0.885989394362266	0
0.891710856823891	0
0.895757744906503	0
0.897990510745186	0
0.898548702204856	0
0.89296678760815	0
0.887803516606196	0
0.883058889198995	0
0.87859335752163	0
0.874686017303935	0
0.868825006977393	0
0.864359475300028	0
0.861149874406922	0
0.85947530002791	0
0.858079821378733	0
0.864638571029863	0
0.869941389896735	0
0.874267373709182	0
0.877337426737371	0
0.879430644711136	0
0.879709740440971	0
0.879151548981301	0
0.877476974602289	0
0.875104660898688	0
0.873290538654759	0
0.865894501814122	0
0.858917108568239	0
0.852079263187273	0
0.845660061401061	0
0.84272955623779	0
0.832403014233882	0
0.823751046608987	0
0.817192296957857	0
0.812447669550656	0
0.801981579681831	0
0.809935807982138	0
0.816634105498186	0
0.82235556795981	0
0.826960647502093	0
0.833100753558471	0
0.832682109963718	0
0.831984370639129	0
0.831147083449623	0
0.8301702483952	0
0.829053865475858	0
0.828495674016188	0
0.823890594473905	0
0.820401897850963	0
0.818308679877198	0
0.817192296957857	0
0.815238626849009	0
0.822216020094893	0
0.828077030421435	0
0.832821657828635	0
0.836310354451577	0
0.84091543399386	0
0.837984928830589	0
0.835612615126989	0
0.833798492883059	0
0.8325425620988	0
0.830030700530282	0
0.832403014233882	0
0.83435668434273	0
0.836031258721742	0
0.837147641641083	0
0.835612615126989	0
0.83854312029026	0
0.840217694669272	0
0.840496790399107	0
0.839519955344683	0
0.837287189506001	0
0.83435668434273	0
0.820960089310634	0
0.810214903711973	0
0.802400223276584	0
0.79723695227463	0
0.794027351381524	0
0.797795143734301	0
0.802958414736255	0
0.80923806865755	0
0.816773653363104	0
0.824030142338822	0
0.83910131174993	0
0.853056098241697	0
0.866173597543958	0
0.878174713926877	0
0.88878035166062	0
0.900502372313704	0
0.910549818587776	0
0.918783142617918	0
0.925341892269048	0
0.932598381244767	0
0.928970136756908	0
0.926597823053307	0
0.925341892269048	0
0.925341892269048	0
0.925341892269048	0
0.93064471113592	0
0.935947530002791	0
0.940971253139827	0
0.945994976276863	0
