"PAMn"	"VFSCd"
0.64105504587156	0.390290519877676
0.644113149847095	0.38302752293578
0.646024464831804	0.377675840978593
0.649082568807339	0.37308868501529
0.646024464831804	0.371941896024465
0.643348623853211	0.371559633027523
0.640290519877676	0.371941896024465
0.637614678899083	0.36888379204893
0.631880733944954	0.377293577981651
0.637232415902141	0.384556574923547
0.638379204892966	0.390290519877676
0.636085626911315	0.394495412844037
0.643730886850153	0.397935779816514
0.614678899082569	0.398700305810398
0.58868501529052	0.398700305810398
0.56651376146789	0.397935779816514
0.547782874617737	0.403669724770642
0.529816513761468	0.390672782874618
0.527905198776758	0.38111620795107
0.524464831804281	0.374617737003058
0.519113149847095	0.371941896024465
0.524847094801223	0.370412844036697
0.5	0.385703363914373
0.480504587155963	0.398318042813456
0.465978593272171	0.408256880733945
0.456804281345566	0.421636085626911
0.448776758409786	0.417048929663609
0.465596330275229	0.413608562691131
0.47974006116208	0.410550458715596
0.490443425076452	0.409021406727829
0.503440366972477	0.407110091743119
0.500764525993884	0.412461773700306
0.498470948012232	0.415902140672783
0.495795107033639	0.41743119266055
0.493501529051988	0.422782874617737
0.491207951070336	0.409785932721712
0.483562691131498	0.399847094801223
0.478975535168196	0.392966360856269
0.47782874617737	0.386085626911315
0.478975535168196	0.388379204892966
0.486620795107034	0.392201834862385
0.496559633027523	0.397553516819572
0.50802752293578	0.404434250764526
0.509174311926605	0.412844036697248
0.543960244648318	0.42737003058104
0.57262996941896	0.440749235474006
0.594418960244648	0.45374617737003
0.634938837920489	0.465214067278287
0.617737003058104	0.47782874617737
0.603593272171254	0.489296636085627
0.592889908256881	0.499235474006116
0.586009174311926	0.512232415902141
0.579510703363914	0.512996941896024
0.586391437308869	0.514908256880734
0.592889908256881	0.517584097859327
0.599006116207951	0.521024464831804
0.603211009174312	0.525611620795107
0.610474006116208	0.538608562691132
0.615825688073394	0.547782874617737
0.620412844036697	0.551987767584098
0.621941896024465	0.554281345565749
0.625382262996942	0.538608562691132
0.626911314984709	0.524464831804281
0.626146788990826	0.512232415902141
0.623853211009174	0.500764525993884
0.619266055045872	0.493119266055046
0.613532110091743	0.486238532110092
0.605504587155963	0.480886850152905
0.595183486238532	0.475535168195719
0.597477064220184	0.473623853211009
0.555428134556575	0.472477064220183
0.523318042813456	0.472477064220183
0.501529051987767	0.472859327217125
0.454128440366973	0.473241590214067
0.495795107033639	0.478975535168196
0.530581039755352	0.483562691131498
0.557721712538226	0.487003058103976
0.577599388379205	0.490443425076452
0.592507645259939	0.490825688073395
0.586391437308869	0.490825688073395
0.579128440366972	0.490061162079511
0.571100917431193	0.489296636085627
0.574159021406728	0.488149847094801
0.544724770642202	0.485474006116208
0.522553516819572	0.483180428134557
0.507645259938838	0.480886850152905
0.4717125382263	0.476299694189602
0.500764525993884	0.481269113149847
0.525993883792049	0.483180428134557
0.546636085626911	0.482033639143731
0.563837920489297	0.486620795107034
0.577981651376147	0.467507645259939
0.582568807339449	0.450305810397554
0.585244648318043	0.435015290519878
0.586009174311926	0.422018348623853
0.573776758409786	0.410550458715596
0.586391437308869	0.404816513761468
0.590596330275229	0.399464831804281
0.586009174311926	0.394113149847095
0.573012232415902	0.388761467889908
0.55237003058104	0.38302752293578
0.507262996941896	0.377293577981651
0.46177370030581	0.371941896024465
0.416666666666667	0.363532110091743
0.384938837920489	0.361238532110092
0.311544342507645	0.357798165137615
0.250764525993884	0.353211009174312
0.202217125382263	0.347477064220184
0.15519877675841	0.345948012232416
0.142966360856269	0.325305810397553
0.138379204892966	0.309250764525994
0.142201834862385	0.298929663608563
0.154434250764526	0.280581039755352
0.170871559633027	0.296636085626911
0.209097859327217	0.311544342507645
0.250382262996942	0.32454128440367
0.295489296636086	0.336391437308869
0.320336391437309	0.3467125382263
0.403669724770642	0.353975535168196
0.477446483180428	0.360474006116208
0.541284403669725	0.366590214067278
0.595565749235474	0.375764525993884
0.640290519877676	0.374235474006116
0.671636085626911	0.375
0.694954128440367	0.377675840978593
0.710626911314985	0.37308868501529
0.722859327217125	0.389908256880734
0.715214067278287	0.40519877675841
0.703363914373089	0.418577981651376
0.687691131498471	0.430428134556575
0.694571865443425	0.440749235474006
0.640672782874618	0.448394495412844
0.594036697247706	0.454510703363914
0.554281345565749	0.459480122324159
0.521406727828746	0.468272171253823
0.49388379204893	0.464067278287462
0.481269113149847	0.461009174311927
0.472859327217125	0.459097859327217
0.469036697247706	0.458715596330275
0.457186544342508	0.458333333333333
0.478593272171254	0.467507645259939
0.496941896024465	0.474388379204893
0.512996941896024	0.478593272171254
0.526376146788991	0.484709480122324
0.536697247706422	0.475152905198777
0.553899082568807	0.466743119266055
0.563455657492355	0.459097859327217
0.565749235474006	0.452981651376147
0.581422018348624	0.448012232415902
0.533256880733945	0.446865443425076
0.493501529051988	0.445336391437309
0.461009174311927	0.443425076452599
0.436926605504587	0.439984709480122
0.420489296636086	0.438837920489297
0.444954128440367	0.436162079510703
0.457951070336392	0.432721712538226
0.459480122324159	0.431957186544343
0.461009174311927	0.420489296636086
0.414373088685015	0.410168195718655
0.368119266055046	0.399847094801223
0.322247706422018	0.390672782874618
0.30045871559633	0.38302752293578
0.230122324159022	0.372324159021407
0.169724770642202	0.363149847094801
0.120030581039755	0.356269113149847
0.0802752293577982	0.352064220183486
0.0512232415902142	0.347859327217125
0.0301987767584097	0.345565749235474
0.0202599388379205	0.345948012232416
0.0210244648318044	0.348241590214067
0	0.350535168195719
0.0596330275229359	0.366207951070336
0.115443425076453	0.379587155963303
0.167431192660551	0.391437308868502
0.215978593272171	0.404434250764526
0.258409785932722	0.407110091743119
0.305428134556575	0.409785932721712
0.345565749235474	0.412461773700306
0.379204892966361	0.415137614678899
0.415519877675841	0.416666666666667
0.424311926605505	0.423547400611621
