2.338885e-01	6.334746e-01	6.923287e-01
2.921796e-01	6.300203e-01	7.335095e-01
3.808834e-01	6.362380e-01	7.820700e-01
4.757422e-01	6.472458e-01	8.186953e-01
5.572049e-01	6.528648e-01	8.452988e-01
6.057205e-01	6.440678e-01	8.603316e-01
6.303403e-01	6.264738e-01	8.573251e-01
6.332368e-01	6.024779e-01	8.313593e-01
6.350471e-01	5.830877e-01	8.106778e-01
6.531499e-01	5.776069e-01	8.173287e-01
6.824765e-01	5.821205e-01	8.363703e-01
7.226647e-01	5.952929e-01	8.601494e-01
7.346126e-01	6.137159e-01	8.701713e-01
6.803041e-01	6.344418e-01	8.475765e-01
6.013758e-01	6.529108e-01	8.149599e-01
5.333092e-01	6.641489e-01	7.931851e-01
4.695873e-01	6.674650e-01	7.767857e-01
4.011586e-01	6.569639e-01	7.592019e-01
3.359884e-01	6.388172e-01	7.439869e-01
2.939899e-01	6.310796e-01	7.428936e-01
2.867487e-01	6.436993e-01	7.622996e-01
3.037654e-01	6.534175e-01	7.830722e-01
3.421434e-01	6.494565e-01	7.959184e-01
3.769008e-01	6.507001e-01	8.071246e-01
3.899348e-01	6.670505e-01	8.190598e-01
3.964518e-01	6.782885e-01	8.236152e-01
4.036930e-01	6.725313e-01	8.159621e-01
3.982621e-01	6.658069e-01	8.072157e-01
3.703838e-01	6.679256e-01	8.042092e-01
3.700217e-01	6.559046e-01	8.116800e-01
4.344678e-01	6.136699e-01	8.341837e-01
5.101376e-01	5.880158e-01	8.570517e-01
5.611875e-01	6.082351e-01	8.690780e-01
5.564808e-01	6.396923e-01	8.602405e-01
4.855177e-01	6.664057e-01	8.278972e-01
4.207096e-01	6.792557e-01	8.003827e-01
4.026068e-01	6.698139e-01	7.934585e-01
3.899348e-01	6.558585e-01	7.899964e-01
3.566256e-01	6.510685e-01	7.776968e-01
3.157133e-01	6.526805e-01	7.653972e-01
2.675597e-01	6.636422e-01	7.628462e-01
2.375091e-01	6.755251e-01	7.714103e-01
2.838523e-01	6.646555e-01	7.923652e-01
4.044171e-01	6.348563e-01	8.235241e-01
5.133961e-01	6.326455e-01	8.565962e-01
5.789283e-01	6.644252e-01	8.838375e-01
5.970311e-01	6.843220e-01	8.827442e-01
5.734975e-01	6.823876e-01	8.539541e-01
5.445329e-01	6.768607e-01	8.298105e-01
5.336713e-01	6.754329e-01	8.294461e-01
5.181028e-01	6.679716e-01	8.315415e-01
4.790007e-01	6.421334e-01	8.200620e-01
4.420710e-01	6.150055e-01	8.070335e-01
4.424330e-01	6.115052e-01	8.064869e-01
4.804490e-01	6.290070e-01	8.209730e-01
