1.467958e-01	6.648721e-01	1.498531e-01
1.780924e-01	6.460296e-01	1.926216e-01
2.276453e-01	6.331475e-01	2.468168e-01
2.682563e-01	5.541242e-01	2.993797e-01
2.932191e-01	4.508748e-01	3.421482e-01
3.032787e-01	4.920208e-01	3.682664e-01
3.025335e-01	6.244953e-01	3.715312e-01
2.958271e-01	7.256297e-01	3.385570e-01
2.906110e-01	7.767737e-01	2.902383e-01
2.958271e-01	7.463949e-01	2.491022e-01
3.192996e-01	7.104403e-01	2.406138e-01
3.733234e-01	7.710056e-01	3.003591e-01
4.303279e-01	8.029225e-01	3.591250e-01
4.649776e-01	6.910210e-01	3.535749e-01
4.780179e-01	5.862334e-01	3.176624e-01
4.687034e-01	5.841184e-01	2.716291e-01
4.590164e-01	6.479523e-01	2.317989e-01
4.556632e-01	7.537012e-01	2.069866e-01
4.355440e-01	8.186887e-01	1.883774e-01
4.038748e-01	8.175351e-01	1.753183e-01
4.023845e-01	7.752355e-01	1.674829e-01
4.366617e-01	7.238993e-01	1.759713e-01
4.914307e-01	7.552394e-01	2.337578e-01
5.570045e-01	8.154201e-01	3.127653e-01
6.192250e-01	7.602384e-01	3.463924e-01
6.684054e-01	6.746779e-01	3.519425e-01
6.918778e-01	6.750625e-01	3.545544e-01
6.974665e-01	7.052490e-01	3.447600e-01
6.929955e-01	7.158239e-01	3.127653e-01
6.743666e-01	7.300519e-01	2.768528e-01
6.404620e-01	7.600461e-01	2.494287e-01
6.207154e-01	7.640838e-01	2.412667e-01
6.359911e-01	7.150548e-01	2.628142e-01
6.620715e-01	6.931359e-01	2.895854e-01
6.844262e-01	7.442799e-01	3.075416e-01
7.015648e-01	7.736974e-01	3.261508e-01
7.093890e-01	7.433186e-01	3.424747e-01
7.097615e-01	6.950586e-01	3.173359e-01
7.008197e-01	6.441069e-01	2.520405e-01
6.758569e-01	5.991156e-01	2.053542e-01
6.371088e-01	5.745049e-01	1.851126e-01
5.916542e-01	6.016151e-01	1.603004e-01
5.432191e-01	6.756393e-01	1.341822e-01
