8.957556e-01	4.905512e-01	9.868066e-01
8.836796e-01	6.692913e-01	9.415292e-01
8.414136e-01	6.511811e-01	8.539730e-01
7.865388e-01	5.444882e-01	7.469265e-01
7.393003e-01	4.858268e-01	6.467766e-01
7.185225e-01	5.972441e-01	5.772114e-01
7.210087e-01	6.885827e-01	5.352324e-01
7.499556e-01	6.496063e-01	5.232384e-01
7.702007e-01	6.633858e-01	4.947526e-01
7.538625e-01	8.551181e-01	4.119940e-01
7.231398e-01	1	3.094453e-01
6.911739e-01	9.354331e-01	2.080960e-01
6.641804e-01	8.035433e-01	1.250375e-01
6.515717e-01	6.909449e-01	8.125937e-02
6.455337e-01	6.047244e-01	6.356822e-02
6.396732e-01	5.984252e-01	6.326837e-02
6.325697e-01	6.236220e-01	7.346327e-02
6.210265e-01	6.027559e-01	8.425787e-02
6.050435e-01	5.255906e-01	9.205397e-02
5.917244e-01	4.562992e-01	1.052474e-01
5.851536e-01	4.283465e-01	1.262369e-01
5.855088e-01	4.476378e-01	1.472264e-01
5.943882e-01	5.370079e-01	1.640180e-01
6.068194e-01	6.051181e-01	1.754123e-01
6.178299e-01	5.389764e-01	1.781109e-01
6.268869e-01	4.496063e-01	1.793103e-01
6.332801e-01	5.039370e-01	1.922039e-01
6.348784e-01	6.074803e-01	2.062969e-01
6.268869e-01	5.854331e-01	2.026987e-01
6.096608e-01	4.582677e-01	1.820090e-01
5.876399e-01	3.799213e-01	1.559220e-01
5.618895e-01	4.417323e-01	1.301349e-01
5.398686e-01	5.220472e-01	1.118441e-01
5.308116e-01	5.413386e-01	1.127436e-01
5.301012e-01	5.228346e-01	1.268366e-01
5.263719e-01	4.814961e-01	1.388306e-01
5.208666e-01	4.303150e-01	1.484258e-01
5.551412e-01	4.145669e-01	2.074963e-01
7.000533e-01	4.948819e-01	3.997001e-01
7.776594e-01	5.700787e-01	5.205397e-01
5.595809e-01	5.200787e-01	3.088456e-01
2.713550e-01	4.429134e-01	1.439280e-02
2.440064e-01	4.881890e-01	0
3.489611e-01	5.720472e-01	1.310345e-01
4.819748e-01	6.153543e-01	3.013493e-01
5.691707e-01	5.633858e-01	4.347826e-01
6.584976e-01	4.547244e-01	5.670165e-01
7.467590e-01	2.933071e-01	6.863568e-01
8.334221e-01	2.960630e-01	7.859070e-01
9.174214e-01	6.122047e-01	8.584708e-01
9.774463e-01	8.685039e-01	8.848576e-01
9.943172e-01	7.897638e-01	8.452774e-01
9.918309e-01	6.137795e-01	7.775112e-01
9.964482e-01	5.586614e-01	7.223388e-01
1	5.767717e-01	6.752624e-01
9.928965e-01	6.137795e-01	6.287856e-01
9.662582e-01	6.393701e-01	5.811094e-01
9.303854e-01	6.555118e-01	5.373313e-01
8.938022e-01	6.496063e-01	5.055472e-01
8.593500e-01	6.188976e-01	4.866567e-01
8.234772e-01	5.783465e-01	4.728636e-01
7.867164e-01	5.433071e-01	4.614693e-01
7.469366e-01	5.023622e-01	4.476762e-01
7.007636e-01	4.370079e-01	4.230885e-01
6.450009e-01	3.326772e-01	3.802099e-01
5.899485e-01	2.346457e-01	3.403298e-01
5.432428e-01	1.874016e-01	3.244378e-01
5.066596e-01	1.767717e-01	3.280360e-01
4.801989e-01	1.763780e-01	3.436282e-01
4.654591e-01	1.724409e-01	3.670165e-01
4.677677e-01	1.944882e-01	4.053973e-01
4.931628e-01	2.688976e-01	4.668666e-01
5.350737e-01	3.582677e-01	5.397301e-01
5.915468e-01	4.055118e-01	6.191904e-01
6.508613e-01	4.405512e-01	6.899550e-01
6.947256e-01	5.275591e-01	7.238381e-01
7.220742e-01	6.413386e-01	7.244378e-01
7.368141e-01	7.070866e-01	7.067466e-01
7.417865e-01	7.031496e-01	6.782609e-01
7.423193e-01	6.192913e-01	6.455772e-01
7.428521e-01	4.334646e-01	6.164918e-01
7.394779e-01	2.811024e-01	5.922039e-01
7.293554e-01	3.629921e-01	5.811094e-01
7.131948e-01	5.551181e-01	5.757121e-01
6.906411e-01	6.834646e-01	5.631184e-01
6.625821e-01	6.673228e-01	5.385307e-01
6.347008e-01	5.968504e-01	5.145427e-01
6.128574e-01	4.976378e-01	4.998501e-01
5.926123e-01	3.874016e-01	4.908546e-01
5.686379e-01	2.846457e-01	4.815592e-01
5.437755e-01	2.082677e-01	4.776612e-01
5.242408e-01	1.850394e-01	4.938531e-01
5.137631e-01	2.279528e-01	5.343328e-01
5.089682e-01	3.035433e-01	5.730135e-01
5.093234e-01	3.960630e-01	5.940030e-01
5.167821e-01	4.503937e-01	6.152924e-01
5.356065e-01	3.925197e-01	6.521739e-01
5.567395e-01	2.984252e-01	6.923538e-01
5.673948e-01	2.527559e-01	7.223388e-01
5.721897e-01	2.622047e-01	7.427286e-01
5.808915e-01	3.704724e-01	7.556222e-01
5.910140e-01	5.196850e-01	7.601199e-01
5.949210e-01	5.716535e-01	7.556222e-01
5.890606e-01	4.586614e-01	7.424288e-01
5.800036e-01	3.492126e-01	7.262369e-01
5.718345e-01	3.787402e-01	7.121439e-01
5.645534e-01	4.594488e-01	7.016492e-01
5.583378e-01	4.980315e-01	6.980510e-01
5.544308e-01	4.803150e-01	7.025487e-01
5.542532e-01	4.767717e-01	7.154423e-01
5.595809e-01	5.326772e-01	7.397301e-01
5.684603e-01	5.960630e-01	7.637181e-01
5.780501e-01	6.125984e-01	7.721139e-01
5.892381e-01	5.960630e-01	7.691154e-01
6.039780e-01	5.811024e-01	7.607196e-01
6.219144e-01	5.755906e-01	7.520240e-01
6.387853e-01	5.559055e-01	7.478261e-01
6.513941e-01	5.129921e-01	7.538231e-01
6.595631e-01	4.889764e-01	7.556222e-01
6.615166e-01	5.196850e-01	7.433283e-01
6.597407e-01	5.330709e-01	7.304348e-01
6.561890e-01	4.464567e-01	7.298351e-01
6.521044e-01	3.232283e-01	7.355322e-01
6.517492e-01	2.318898e-01	7.445277e-01
6.513941e-01	1.944882e-01	7.523238e-01
6.441129e-01	2.645669e-01	7.532234e-01
6.295507e-01	4.082677e-01	7.445277e-01
6.112591e-01	4.925197e-01	7.199400e-01
5.910140e-01	4.460630e-01	6.785607e-01
5.693483e-01	3.771654e-01	6.410795e-01
5.473273e-01	3.484252e-01	6.272864e-01
5.258391e-01	3.535433e-01	6.263868e-01
5.064820e-01	4.173228e-01	6.284858e-01
4.896111e-01	5.153543e-01	6.314843e-01
4.755816e-01	5.700787e-01	6.374813e-01
4.647487e-01	5.196850e-01	6.467766e-01
4.565796e-01	4.590551e-01	6.554723e-01
4.512520e-01	4.795276e-01	6.608696e-01
4.484106e-01	5.523622e-01	6.635682e-01
4.457468e-01	6.547244e-01	6.623688e-01
4.441485e-01	7.641732e-01	6.599700e-01
4.587107e-01	7.814961e-01	6.767616e-01
5.011543e-01	6.157480e-01	7.298351e-01
5.586929e-01	4.275591e-01	7.964018e-01
6.229799e-01	3.622047e-01	8.611694e-01
6.862014e-01	3.224409e-01	9.133433e-01
7.417865e-01	1.791339e-01	9.394303e-01
7.767714e-01	7.362205e-02	9.370315e-01
7.678920e-01	2.421260e-01	8.947526e-01
7.318416e-01	5.279528e-01	8.287856e-01
6.943704e-01	6.586614e-01	7.595202e-01
6.593855e-01	6.456693e-01	6.953523e-01
6.261765e-01	5.913386e-01	6.455772e-01
5.970520e-01	5.523622e-01	6.209895e-01
5.705914e-01	4.905512e-01	6.098951e-01
5.467945e-01	3.728346e-01	6.074963e-01
5.254839e-01	2.338583e-01	6.092954e-01
5.066596e-01	1.244094e-01	6.101949e-01
4.896111e-01	8.149606e-02	6.050975e-01
4.766471e-01	1.129921e-01	5.997001e-01
4.691884e-01	2.964567e-01	5.952024e-01
4.668798e-01	4.862205e-01	5.955022e-01
4.690108e-01	4.334646e-01	6.068966e-01
4.754040e-01	1.854331e-01	6.299850e-01
4.874800e-01	6.417323e-02	6.605697e-01
5.052389e-01	2.303150e-01	6.968516e-01
5.260167e-01	3.448819e-01	7.331334e-01
5.483928e-01	2.216535e-01	7.655172e-01
5.689931e-01	6.771654e-02	7.955022e-01
5.842657e-01	2.007874e-02	8.236882e-01
5.972296e-01	5.708661e-02	8.452774e-01
6.109039e-01	2.003937e-01	8.536732e-01
6.245782e-01	3.322835e-01	8.563718e-01
6.387853e-01	2.787402e-01	8.632684e-01
6.513941e-01	1.787402e-01	8.686657e-01
6.604511e-01	2.602362e-01	8.635682e-01
6.632925e-01	4.212598e-01	8.479760e-01
6.540579e-01	4.708661e-01	8.212894e-01
6.348784e-01	4.271654e-01	7.841079e-01
6.096608e-01	3.940945e-01	7.316342e-01
5.823122e-01	4.082677e-01	6.677661e-01
5.574498e-01	4.444882e-01	6.155922e-01
5.398686e-01	5.055118e-01	5.955022e-01
5.283253e-01	5.543307e-01	5.958021e-01
5.249512e-01	5.511811e-01	6.158921e-01
5.263719e-01	4.881890e-01	6.455772e-01
5.279702e-01	3.322835e-01	6.719640e-01
5.260167e-01	9.921260e-02	6.869565e-01
5.189132e-01	0	6.926537e-01
5.027526e-01	1.874016e-01	6.866567e-01
4.867697e-01	3.889764e-01	6.842579e-01
4.784230e-01	3.704724e-01	7.007496e-01
4.762920e-01	2.657480e-01	7.259370e-01
4.803765e-01	2.228346e-01	7.475262e-01
4.903214e-01	2.271654e-01	7.673163e-01
5.041733e-01	2.279528e-01	7.943028e-01
5.231753e-01	2.405512e-01	8.260870e-01
5.521222e-01	3.448819e-01	8.548726e-01
5.879950e-01	5.086614e-01	8.776612e-01
6.208489e-01	5.547244e-01	8.956522e-01
6.414491e-01	4.444882e-01	9.019490e-01
6.320369e-01	3.582677e-01	8.695652e-01
5.832001e-01	3.795276e-01	7.868066e-01
5.249512e-01	4.228346e-01	6.986507e-01
4.778903e-01	4.570866e-01	6.374813e-01
4.354466e-01	4.594488e-01	5.883058e-01
3.965548e-01	3.472441e-01	5.442279e-01
3.617475e-01	1.708661e-01	5.052474e-01
3.315574e-01	7.047244e-02	4.788606e-01
3.072278e-01	1.881890e-01	4.704648e-01
2.878707e-01	3.633858e-01	4.719640e-01
2.731309e-01	4.421260e-01	4.734633e-01
2.633635e-01	4.137795e-01	4.758621e-01
2.591014e-01	3.641732e-01	4.842579e-01
2.610549e-01	3.287402e-01	5.013493e-01
2.722429e-01	3.173228e-01	5.319340e-01
2.972829e-01	3.598425e-01	5.841079e-01
3.317350e-01	4.295276e-01	6.491754e-01
3.720476e-01	4.937008e-01	7.214393e-01
4.164447e-01	5.527559e-01	7.916042e-01
4.642159e-01	6.263780e-01	8.467766e-01
5.112769e-01	6.767717e-01	8.872564e-01
5.563843e-01	6.200787e-01	9.211394e-01
5.876399e-01	5.185039e-01	9.343328e-01
5.798260e-01	4.874016e-01	8.962519e-01
5.462618e-01	5.019685e-01	8.257871e-01
5.100337e-01	5.098425e-01	7.574213e-01
4.745161e-01	5.035433e-01	6.962519e-01
4.375777e-01	4.822835e-01	6.398801e-01
3.999290e-01	4.393701e-01	5.901049e-01
3.677855e-01	4.003937e-01	5.541229e-01
3.431007e-01	3.724409e-01	5.349325e-01
3.347540e-01	3.834646e-01	5.394303e-01
3.720476e-01	5.078740e-01	6.011994e-01
4.777127e-01	8.015748e-01	7.436282e-01
4.835731e-01	9.110236e-01	7.487256e-01
2.681584e-01	5.854331e-01	4.557721e-01
1.012254e-01	3.653543e-01	2.266867e-01
1.576985e-01	5.901575e-01	2.968516e-01
2.914225e-01	9.000000e-01	4.683658e-01
3.766649e-01	9.460630e-01	5.715142e-01
4.329604e-01	8.003937e-01	6.296852e-01
5.128752e-01	5.799213e-01	7.043478e-01
6.109039e-01	3.814961e-01	7.922039e-01
