3.831803e-01	7.227650e-01	1.632579e-01
4.081515e-01	6.700461e-01	1.994570e-01
4.664179e-01	6.440553e-01	2.638914e-01
5.255454e-01	6.589862e-01	3.172851e-01
5.634328e-01	7.181567e-01	3.391855e-01
5.390356e-01	7.802765e-01	3.218100e-01
4.646958e-01	8.283871e-01	2.765611e-01
4.440299e-01	8.534562e-01	2.595475e-01
4.842135e-01	8.562212e-01	2.754751e-01
5.404707e-01	8.484793e-01	2.980995e-01
5.950057e-01	8.359447e-01	3.176471e-01
6.492537e-01	8.147465e-01	3.397285e-01
6.969001e-01	7.835945e-01	3.645249e-01
7.388060e-01	7.485714e-01	3.923982e-01
7.726751e-01	7.139171e-01	4.275113e-01
8.016648e-01	6.875576e-01	4.542986e-01
8.329506e-01	6.805530e-01	4.454299e-01
8.616533e-01	6.943779e-01	4.166516e-01
8.774397e-01	7.611060e-01	3.990950e-01
8.843284e-01	8.160369e-01	3.802715e-01
8.932262e-01	6.739171e-01	3.190950e-01
9.001148e-01	4.665438e-01	2.367421e-01
8.960964e-01	5.629493e-01	1.887783e-01
8.811711e-01	8.366820e-01	1.677828e-01
8.521814e-01	9.008295e-01	1.402715e-01
8.188863e-01	8.158525e-01	1.100452e-01
7.987945e-01	8.274654e-01	9.321267e-02
7.967853e-01	8.899539e-01	9.303167e-02
8.266361e-01	8.283871e-01	1.198190e-01
8.699770e-01	7.017512e-01	1.560181e-01
8.869116e-01	6.895853e-01	1.621719e-01
8.765786e-01	7.653456e-01	1.406335e-01
8.409874e-01	8.689401e-01	1.002715e-01
7.921929e-01	9.421198e-01	5.393665e-02
7.477038e-01	8.678341e-01	1.791855e-02
7.078071e-01	7.129954e-01	0
6.722158e-01	6.095853e-01	1.411765e-02
6.392078e-01	5.635023e-01	5.176471e-02
6.039036e-01	5.393548e-01	9.538462e-02
5.677382e-01	5.408295e-01	1.362896e-01
5.350172e-01	6.090323e-01	1.652489e-01
5.091848e-01	7.330876e-01	1.797285e-01
5.008611e-01	7.974194e-01	1.990950e-01
5.143513e-01	7.434101e-01	2.325792e-01
5.252583e-01	6.940092e-01	2.635294e-01
5.189437e-01	7.115207e-01	2.839819e-01
5.137773e-01	7.557604e-01	2.948416e-01
5.189437e-01	8.116129e-01	2.950226e-01
5.459242e-01	8.379724e-01	3.019005e-01
6.047646e-01	8.011060e-01	3.281448e-01
6.481056e-01	7.459908e-01	3.475113e-01
6.438002e-01	6.997235e-01	3.424434e-01
6.171068e-01	6.864516e-01	3.212670e-01
5.820896e-01	7.314286e-01	2.859729e-01
5.525258e-01	7.316129e-01	2.548416e-01
5.430540e-01	5.985253e-01	2.438009e-01
5.430540e-01	4.844240e-01	2.519457e-01
5.456372e-01	5.275576e-01	2.852489e-01
5.528129e-01	6.090323e-01	3.219910e-01
5.648680e-01	6.208295e-01	3.395475e-01
5.855339e-01	6.116129e-01	3.571041e-01
6.179679e-01	6.263594e-01	3.974661e-01
6.558553e-01	6.501382e-01	4.302262e-01
6.900115e-01	6.768664e-01	4.215385e-01
7.215844e-01	6.549309e-01	3.998190e-01
7.514351e-01	5.157604e-01	3.927602e-01
7.801378e-01	3.987097e-01	3.940271e-01
8.111366e-01	4.466359e-01	3.996380e-01
8.340987e-01	5.673733e-01	3.969231e-01
8.398393e-01	6.886636e-01	3.710407e-01
8.320896e-01	7.788018e-01	3.355656e-01
8.140069e-01	7.963134e-01	3.017195e-01
7.930540e-01	7.544700e-01	2.767421e-01
7.801378e-01	6.468203e-01	2.714932e-01
7.692308e-01	5.384332e-01	2.778281e-01
7.491389e-01	5.314286e-01	2.818100e-01
7.327784e-01	5.791705e-01	2.928507e-01
7.448335e-01	6.134562e-01	3.314027e-01
7.764064e-01	6.252535e-01	3.817195e-01
8.131458e-01	6.082949e-01	4.117647e-01
8.455798e-01	5.695853e-01	4.237104e-01
8.593571e-01	5.297696e-01	4.307692e-01
8.527555e-01	4.858986e-01	4.351131e-01
8.243398e-01	4.097696e-01	4.349321e-01
7.827210e-01	3.185253e-01	4.343891e-01
7.497130e-01	2.770507e-01	4.410860e-01
7.359357e-01	2.982488e-01	4.606335e-01
7.459816e-01	3.260829e-01	5.004525e-01
7.809989e-01	3.376959e-01	5.618100e-01
7.913318e-01	3.646083e-01	6.052489e-01
7.500000e-01	4.140092e-01	6.099548e-01
6.946039e-01	4.167742e-01	5.990950e-01
6.420781e-01	3.319816e-01	5.824434e-01
5.924225e-01	2.812903e-01	5.668778e-01
5.516648e-01	3.546544e-01	5.600000e-01
5.160735e-01	4.534562e-01	5.632579e-01
4.845006e-01	4.964055e-01	5.828054e-01
4.555109e-01	5.024885e-01	6.072398e-01
4.233639e-01	4.792627e-01	6.166516e-01
3.966705e-01	4.471889e-01	6.215385e-01
3.909300e-01	4.409217e-01	6.414480e-01
4.081515e-01	4.615668e-01	6.761991e-01
4.483352e-01	4.851613e-01	7.149321e-01
5.002870e-01	5.058065e-01	7.496833e-01
5.215270e-01	5.282949e-01	7.654299e-01
5.014351e-01	5.539171e-01	7.574661e-01
4.690011e-01	5.937327e-01	7.317647e-01
4.348450e-01	6.411060e-01	6.932127e-01
4.041332e-01	6.390783e-01	6.535747e-01
3.826062e-01	5.694009e-01	6.206335e-01
3.694030e-01	5.367742e-01	5.945701e-01
3.656716e-01	6.035023e-01	5.775566e-01
3.573479e-01	6.630415e-01	5.706787e-01
3.335247e-01	6.482949e-01	5.752036e-01
3.085534e-01	6.307834e-01	5.780995e-01
2.910448e-01	6.665438e-01	5.648869e-01
2.950631e-01	7.063594e-01	5.578281e-01
3.427095e-01	7.006452e-01	5.829864e-01
3.966705e-01	6.903226e-01	6.092308e-01
4.164753e-01	7.212903e-01	6.028959e-01
4.181975e-01	7.469124e-01	5.793665e-01
4.159013e-01	7.148387e-01	5.527602e-01
4.179104e-01	6.506912e-01	5.254299e-01
4.371412e-01	5.673733e-01	5.000905e-01
4.632606e-01	5.214747e-01	4.821719e-01
4.882319e-01	6.210138e-01	4.821719e-01
4.979908e-01	7.172350e-01	4.872398e-01
4.718714e-01	5.810138e-01	4.821719e-01
4.299656e-01	4.315207e-01	4.676923e-01
3.963835e-01	5.590783e-01	4.438009e-01
3.691160e-01	7.745622e-01	4.197285e-01
3.461538e-01	8.637788e-01	4.088688e-01
3.252009e-01	8.350230e-01	4.018100e-01
3.025258e-01	6.197235e-01	3.779186e-01
2.772675e-01	3.548387e-01	3.522172e-01
2.474168e-01	3.087558e-01	3.551131e-01
2.167049e-01	4.812903e-01	3.873303e-01
1.931688e-01	6.250691e-01	4.215385e-01
1.848450e-01	6.423963e-01	4.488688e-01
2.046498e-01	6.309677e-01	4.870588e-01
2.629162e-01	6.197235e-01	5.437104e-01
3.493111e-01	5.808295e-01	6.065158e-01
4.580941e-01	5.078341e-01	6.693213e-01
5.508037e-01	4.901382e-01	7.227149e-01
6.018944e-01	5.800922e-01	7.594570e-01
6.386338e-01	6.855300e-01	7.717647e-01
6.730769e-01	7.566820e-01	7.556561e-01
7.055109e-01	7.317972e-01	7.292308e-01
7.393800e-01	5.609217e-01	7.055204e-01
7.689437e-01	4.322581e-01	6.895928e-01
7.907577e-01	4.801843e-01	6.901357e-01
8.056831e-01	4.921659e-01	6.986425e-01
8.134328e-01	2.925346e-01	7.111312e-01
8.177382e-01	1.085714e-01	7.194570e-01
